Name,Disc. Date,Max Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,References
PSc050172,2010-05-18,2010-06-17,21.97,,12:21:43.238,+47:01:25.94,0.49427,Ia,16.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10hml,2010-05-20,2010-06-08,17.65,,13:19:49.70,+41:59:01.68,0.0534,Ia,181.0,1.0,"2014MNRAS.444.3258M,2015MNRAS.446.3895F,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P"
PTF10ifj,2010-05-20,2010-06-09,18.36,,14:19:21.93,+34:21:14.3,0.07647,Ia,19.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PSc040783,2010-05-21,2010-06-01,21.85,,16:11:06.899,+54:49:49.74,0.32858,Ia,7.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10iam,2010-05-22,2010-06-04,18.41,,15:45:30.85,+54:02:33.0,0.109,II,21.0,3.0,"2016ApJ...819...35A,2012PASP..124..668Y,2016A&A...594A..13P,2014ApJ...793...38A,2011ApJ...737..103S"
PSc070048,2010-05-22,2013-08-01,21.12,,16:04:04.105,+54:11:55.50,0.42341,Ia,15.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010dc,2010-05-22,2010-05-21,17.3,IC 4854,19:27:17.72,-59:18:44.9,0.0137,Ib/c,1.0,,"2010CBET.2291....1B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010dd,2010-05-23,2010-05-03,16.93,UGC 10594,16:52:47.60,+51:03:45.7,0.02957,Ia,52.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2012A&A...538A.120L,2014arXiv1408.1430M,2010CBET.2294....1C"
PTF10hrw,2010-05-24,2010-06-04,17.79,,17:44:15.47,+52:08:57.84,0.0487,Ia,39.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010dl,2010-05-24,2010-05-23,16.4,IC 1391,21:35:00.97,-00:30:48.42,0.03,Ia,14.0,,"2015ApJS..220....9F,2012A&A...538A.120L,2010CBET.2296....2D,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010du,2010-05-25,2010-05-24,18.3,UGC 11170,18:13:58.75,+21:30:15.7,,II,1.0,,"2010CBET.2308....1C,2012A&A...538A.120L,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010dm,2010-05-28,2010-06-06,17.07,A121133+4716,12:11:33.322,+47:16:28.56,0.03325,Ia,132.0,3.0,"2014MNRAS.444.3258M,2014ApJ...795...44R,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P"
PTF10icb,2010-05-30,2010-06-11,14.08,MCG +10-19-01,12:54:49.16,+58:52:56.64,0.008544,Ia,117.0,4.0,"2014Ap&SS.354...89B,2015ApJS..220....9F,2012PASP..124..668Y,2014MNRAS.444.3258M,2014arXiv1408.1430M"
SN2010fc,2010-05-31,2010-06-16,21.3,A161428+5443,16:14:28.674,+54:43:32.92,0.23165,Ia,56.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
SN2010fb,2010-05-31,2010-06-03,21.93,A160818+5454,16:08:18.409,+54:54:29.34,0.337355,Ia,40.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
PTF10jab,2010-05-31,2010-06-13,20.17,,17:07:58.47,+21:02:51.1,0.187,Ia,26.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010dt,2010-06-01,2010-06-08,18.0,CGCG 168-029,16:43:15.063,+32:40:27.56,0.0529,Ia,43.0,1.0,"2014MNRAS.444.3258M,2012ApJS..200...12H,2012PASP..124..668Y,2014arXiv1408.1430M,2013ApJ...770..107C"
SN2010fe,2010-06-01,2010-06-03,21.93,A160852+5500,16:08:52.639,+55:00:17.32,0.42894,Ia,38.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
SN2010fd,2010-06-01,2010-06-08,22.21,A140714+5359,14:07:14.923,+53:59:51.40,0.529437,Ia,35.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
PSc050017,2010-06-01,2010-06-01,21.93,,12:25:59.135,+46:42:52.71,0.35337,Ia,9.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010do,2010-06-01,2010-05-31,16.1,NGC 5374,13:57:28.11,+06:05:48.5,0.0146,Ic,1.0,1.0,"2012A&A...538A.120L,2010CBET.2301....3G,2019MNRAS.482.1545S,2008yCat....1.2024B,2016A&A...594A..13P"
PTF10rem,2010-06-03,2010-08-24,19.47,,17:17:43.596,+20:52:30.91,0.046,II,27.0,,"2016ApJ...820...33R,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
PS1-1000383,2010-06-03,2010-06-02,19.2,,18:00:03.3070,+47:40:59.136,0.051,II P,1.0,,"2010ATel.2773....1V,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010dq,2010-06-03,2010-05-30,17.3,NGC 57,00:15:29.70,+17:19:41.0,0.0181,Ia,1.0,,"2010CBET.2303....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010dr,2010-06-03,2010-06-02,18.5,MCG +08-01-03,23:52:13.04,+47:23:42.5,0.0177,II,1.0,,"2010CBET.2304....1B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10jtp,2010-06-04,2010-06-18,18.72,,17:10:58.51,+39:28:28.9,0.067,Ia,33.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
SN2010dw,2010-06-05,2010-06-17,16.66,2MASX J15224062-0555214,15:22:40.279,-05:55:16.46,0.03857,Ia,48.0,,"2012ApJS..200...12H,2015ApJS..220....9F,2012A&A...538A.120L,2010CBET.2310....1S,2016A&A...594A..13P"
PSc050665,2010-06-05,2010-06-29,22.55,,16:10:34.502,+54:57:25.53,0.58793,Ia,13.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ec,2010-06-05,2010-06-04,17.0,NGC 655,01:41:55.93,-13:05:01.6,0.0291,Ia,1.0,,"2010CBET.2322....1M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010ef,2010-06-05,2010-06-04,19.1,A162852+2622,16:28:52.10,+26:22:29.0,0.11,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2327....2P,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010fn,2010-06-06,2010-06-06,21.63,A161815+5523,16:18:15.872,+55:23:04.95,0.322842,Ia,65.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
SN2010fo,2010-06-06,2010-06-14,21.72,A161853+5546,16:18:53.807,+55:46:58.47,0.348,Ia,53.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
SN2010fq,2010-06-06,2010-06-06,21.63,A161348+5536,16:13:48.217,+55:36:30.73,0.368143,Ia,51.0,,"2017arXiv171000846J,2014ApJ...795...44R,2010CBET.2350....1C,2012A&A...538A.120L,2016A&A...594A..13P"
SN2010fi,2010-06-06,2010-06-16,21.84,A160544+5604,16:05:44.832,+56:04:27.90,0.330065,Ia,40.0,,"2017arXiv171000846J,2014ApJ...795...44R,2010CBET.2350....1C,2012A&A...538A.120L,2016A&A...594A..13P"
SN2010fh,2010-06-06,2010-06-29,21.73,A141718+5358,14:17:18.567,+53:58:41.96,0.387888,Ia,33.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
PTF10jop,2010-06-06,2010-06-05,18.8,,21:29:31.42,+02:52:46.4,,Ia,1.0,,"2010ATel.2676....1C,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010dy,2010-06-06,2010-06-05,17.6,PGC 1174551,16:10:11.03,+00:45:07.5,0.043,Ia,1.0,,"2010CBET.2317....2M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010fg,2010-06-06,2010-06-05,22.8,A121641+4641,12:16:41.554,+46:41:24.09,0.2407,Ia,1.0,,"2010CBET.2350....1C,2012A&A...538A.120L,2016A&A...594A..13P,2014ApJ...795...44R,2011ApJ...737..103S"
SN2010fk,2010-06-06,2010-06-05,22.1,A161119+5338,16:11:19.406,+53:38:14.98,0.14,II,1.0,,"2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PS1-1000307,2010-06-07,2010-06-06,19.4,,16:05:14.63,+05:27:43.0,0.06,II,1.0,,"2010ATel.2736....1M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10jdw,2010-06-08,2010-06-19,18.63,,15:41:59.95,+47:35:38.04,0.076623,Ia,23.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2014MNRAS.438.1391P"
SN2010dx,2010-06-08,2010-06-07,17.4,NGC 7038,21:15:11.09,-47:13:34.3,0.0165,II,1.0,,"2012A&A...538A.120L,2010CBET.2314....1P,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10jwr,2010-06-10,2010-06-15,18.79,,16:12:15.986,+32:04:14.49,0.059,II,26.0,,"2016ApJ...820...33R,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
PTF10jwx,2010-06-10,2010-06-21,18.16,,13:42:39.30,+56:27:44.28,0.0677,Ia,15.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10hny,2010-06-10,2010-06-09,19.8,MCG +08-27-62,15:04:25.29,+49:24:03.0,0.027,II,1.0,,"2010ATel.2678....1G,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
PTF10jkx,2010-06-10,2010-06-09,19.8,,13:32:57.11,+48:18:54.5,0.028,II,1.0,,"2010ATel.2675....1G,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
PSc490442,2010-06-12,2013-03-07,21.56,,12:19:50.377,+47:49:36.97,0.29945,Ia,20.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PS1-1000302,2010-06-12,2010-06-11,18.2,,16:33:43.094,+54:42:04.18,0.061,Ia,1.0,,"2010ATel.2716....1K,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ed,2010-06-12,2010-06-11,17.9,UGC 10728,17:09:24.13,+22:12:48.1,0.049,Ia,1.0,,"2010CBET.2324....1K,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010ei,2010-06-12,2010-06-11,17.5,A145408+4232,14:54:07.69,+42:32:54.6,0.019,IIb,1.0,1.0,"2012A&A...538A.120L,2019MNRAS.482.1545S,2010CBET.2329....1K,2016A&A...594A..13P,2008yCat....1.2024B"
PSc052136,2010-06-13,2010-06-29,22.04,,14:12:54.447,+52:47:32.50,0.48078,Ia,17.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010eh,2010-06-13,2010-06-12,17.4,MCG -01-53-11,20:48:13.54,-05:48:13.0,0.02,Ic,1.0,,"2010CBET.2327....2P,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PS1-1000303,2010-06-14,2010-06-13,19.5,,17:11:52.827,+43:36:57.06,0.126,Ia,1.0,,"2010ATel.2716....1K,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ksq,2010-06-14,2010-06-13,19.6,MCG -01-60-28,23:45:50.60,-06:46:53.1,0.035,II,1.0,,"2010ATel.2723....1B,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010ee,2010-06-14,2010-06-13,18.9,UGC 8652,13:40:17.99,+26:21:11.9,0.028,II,1.0,,"2010CBET.2326....1K,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010fs,2010-06-15,2010-06-17,22.11,A141403+5321,14:14:03.340,+53:21:43.87,0.441033,Ia,42.0,,"2017arXiv171000846J,2014ApJ...795...44R,2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P"
PSc050656,2010-06-15,2010-07-01,21.7,,16:16:50.373,+54:38:46.73,0.37066,Ia,19.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc050625,2010-06-15,2010-06-29,21.74,,16:07:18.197,+53:49:47.77,0.33292,Ia,16.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc050617,2010-06-15,2010-06-20,21.86,,14:18:25.922,+53:54:43.07,0.3788,Ia,10.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ej,2010-06-15,2010-06-14,19.2,A141357+3132,14:13:56.74,+31:32:25.1,0.0523,IIb,1.0,1.0,"2010CBET.2329....1K,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B"
SN2010ek,2010-06-15,2010-06-14,18.8,UGC 12191,22:48:40.96,+27:37:11.4,0.032,IIb,1.0,1.0,"2012A&A...538A.120L,2010CBET.2329....1K,2019MNRAS.482.1545S,2008yCat....1.2024B,2016A&A...594A..13P"
SN2010ft,2010-06-15,2010-06-14,21.8,A160115+5417,16:01:15.410,+54:17:53.54,0.42,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2350....1C,2016A&A...594A..13P,2014ApJ...795...44R,2011ApJ...737..103S"
SN2010et,2010-06-16,2010-06-19,18.71,A171654+3133,17:16:54.08,+31:33:50.6,0.023,Ca-rich,89.0,7.0,"2012ApJ...755..161K,2012PASP..124..668Y,2019MNRAS.482.1545S,2012A&A...538A.120L,2010CBET.2339....1D"
PSc050669,2010-06-16,2011-06-27,21.82,,16:05:55.722,+55:22:35.18,0.39286,Ia,19.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010fu,2010-06-16,2010-06-15,22.6,A122146+4639,12:21:46.461,+46:39:13.16,0.4593,Ia,1.0,,"2010CBET.2350....1C,2012A&A...538A.120L,2016A&A...594A..13P,2014ApJ...795...44R,2011ApJ...737..103S"
PTF10oum,2010-06-17,2010-07-20,19.41,,23:49:20.82,+15:17:16.08,0.111,Ia,24.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10llv,2010-06-17,2010-06-16,19.2,LCSB S2647P,22:17:44.67,+13:19:30.1,0.067276,II,1.0,,"2010ATel.2765....1A,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010em,2010-06-18,2010-06-17,18.0,UGC 12237,22:54:20.33,+11:46:54.7,0.0283,II,1.0,,"2012A&A...538A.120L,2010CBET.2335....1K,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010el,2010-06-19,2010-06-23,16.3,NGC 1566,04:19:58.83,-54:56:38.5,0.005,Ia-02cx,10.0,,"2014Ap&SS.354...89B,2012A&A...538A.120L,2010CBET.2334....1M,2008yCat....1.2024B,2016A&A...594A..13P"
PTF10lya,2010-06-20,2010-07-07,18.22,,23:41:31.67,+14:07:24.96,0.06304,Ia,29.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ncu,2010-06-21,2010-07-08,19.23,,17:49:01.12,+68:06:18.36,0.07,Ia,12.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ncz,2010-06-21,2010-07-02,20.43,,15:36:34.39,+60:44:28.68,0.17,Ia,10.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10oth,2010-06-21,2010-07-23,19.86,,14:36:06.96,+55:43:15.96,0.1455,Ia,9.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10nvh,2010-06-23,2010-07-14,18.33,,21:32:02.35,+08:59:35.7,0.068,Ia,36.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ndi,2010-06-23,2010-07-03,20.04,,17:28:09.95,+37:26:24.36,0.164,Ia,19.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10mtd,2010-06-24,2010-07-08,18.79,,14:01:59.62,+04:59:05.244,0.079,Ia,41.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10nhu,2010-06-25,2010-07-06,20.29,,16:14:54.14,+29:58:14.16,0.153,Ia,11.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ev,2010-06-27,2010-06-26,13.7,NGC 3244,10:25:28.99,-39:49:51.2,0.009211,Ia,100.0,2.0,"2014Ap&SS.354...89B,2016A&A...590A...5G,2012A&A...538A.120L,2010CBET.2344....3G,2016PASP..128...961"
PTF10nnh,2010-06-27,2010-07-07,19.89,,15:29:13.26,+40:39:02.52,0.15,Ia,12.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10nda,2010-06-27,2010-07-08,19.06,,13:57:09.73,+61:15:09.1,0.10067,Ia,6.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ncy,2010-06-28,2010-07-09,19.55,,16:50:20.18,+46:58:06.96,0.13,Ia,18.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ndn,2010-06-28,2010-07-10,19.47,,16:10:13.13,+09:00:32.796,0.103321,Ia,15.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ew,2010-06-28,2010-07-04,15.39,CGCG 173-018,18:37:11.88,+30:37:49.08,0.026,Ia,14.0,,"2015ApJS..220....9F,2012A&A...538A.120L,2010CBET.2345....1P,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10mug,2010-06-29,2010-07-06,18.85,,15:04:06.828,+28:29:17.84,0.06,II,20.0,,"2016ApJ...820...33R,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
PSc060015,2010-06-29,2010-07-12,22.01,,16:03:50.262,+54:12:36.57,0.38476,Ia,15.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc060169,2010-06-30,2010-07-12,21.99,,16:13:15.442,+54:26:35.94,0.40557,Ia,12.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ey,2010-06-30,2010-06-29,16.8,ESO 548-G76,03:41:31.50,-19:54:00.4,0.005,Ia,1.0,,"2010CBET.2349....1M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PSc060141,2010-07-01,2010-07-12,20.52,,16:09:39.092,+54:16:08.94,0.19033,Ia,27.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10nkd,2010-07-01,2010-07-13,19.49,,15:45:21.41,+52:13:48.72,0.0676,Ia,18.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2016A&A...594A..13P"
SN2010ex,2010-07-01,2010-07-07,16.1,CGCG 475-019,23:00:10.81,+26:05:56.04,0.023,Ia,7.0,,"2015ApJS..220....9F,2012A&A...538A.120L,2013ApJ...770..107C,2010CBET.2348....1C,2016A&A...594A..13P"
PTF10myz,2010-07-01,2010-06-30,18.3,PGC 84410,14:58:13.71,+48:11:28.2,0.0282,II,1.0,,"2010ATel.2757....1B,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010fv,2010-07-01,2010-06-30,19.8,NGC 5888,15:13:06.52,+41:16:05.5,0.0291,II,1.0,,"2010CBET.2351....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10ndc,2010-07-02,2010-07-14,18.48,,17:19:49.87,+28:42:01.44,0.0815,Ia,44.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2013ApJ...770..107C,2013MNRAS.432L..90B"
SN2010fw,2010-07-02,2010-07-01,18.2,UGC 10995,17:47:32.41,+64:01:24.3,0.0272,II,1.0,,"2010CBET.2351....1N,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10nyt,2010-07-03,2010-07-21,19.35,,21:04:35.83,-04:02:49.272,0.109,Ia,20.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10nlg,2010-07-03,2010-07-18,18.43,,16:50:34.524,+60:16:34.51,0.05783,Ia,18.0,4.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2014MNRAS.438.1391P,2013MNRAS.432L..90B"
PTF10opq,2010-07-04,2010-07-10,20.34,,22:18:22.48,+07:19:55.776,0.144,Ia,19.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10ops,2010-07-05,2010-07-25,18.96,,21:47:33.57,+05:51:30.3,0.06,Ia,45.0,7.0,"2011MNRAS.418..747M,2012PASP..124..668Y,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gn,2010-07-07,2010-07-10,16.64,SDSS J171750.05+405252.5,17:17:50.11,+40:52:52.68,0.03385,Ia,104.0,7.0,"2014MNRAS.444.3258M,2014Ap&SS.354...89B,2012PASP..124..668Y,2014arXiv1408.1430M,2015ApJS..220....9F"
SN2010fy,2010-07-07,2010-07-06,17.1,A052452-4646,05:24:52.46,-46:46:37.1,0.049,Ia,1.0,,"2010CBET.2359....1M,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10otc,2010-07-08,2010-07-13,17.99,,16:59:16.38,+68:10:55.56,0.054,Ia,9.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010ga,2010-07-08,2010-07-07,17.1,A003443+0954,00:34:43.83,+09:54:36.1,0.0565,Ia,1.0,,"2010CBET.2363....1V,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010gd,2010-07-08,2010-07-07,18.0,UGC 11064,17:57:40.98,+27:49:48.1,0.0235,Ic,1.0,,"2012A&A...538A.120L,2010CBET.2368....1G,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10one,2010-07-09,2010-07-23,19.18,,01:47:31.81,+35:53:53.88,0.099,Ia,99.0,1.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010fz,2010-07-09,2010-07-08,15.4,NGC 2967,09:42:04.77,+00:19:51.0,0.0063,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2361....1M,2008yCat....1.2024B,2016A&A...594A..13P,2016ApJ...821..119C"
PTF10pdf,2010-07-10,2010-08-05,18.54,,13:24:30.98,+42:05:20.3,0.0759,Ia,71.0,2.0,"2014MNRAS.444.3258M,2012PASP..124..668Y,2014arXiv1408.1430M,2016A&A...594A..13P,2012MNRAS.426.2359M"
SN2010gj,2010-07-10,2010-07-09,17.0,PGC 190539,21:50:54.34,-17:46:09.4,0.037,Ia,1.0,,"2012A&A...538A.120L,2010CBET.2381....2G,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
PTF10pjg,2010-07-11,2010-08-29,19.59,PGC 71280,23:23:08.010,+13:02:39.18,0.042636,II,43.0,,"2016ApJ...820...33R,2010ATel.2802....1A,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
SN2010gb,2010-07-11,2010-07-04,16.13,UGC 9947,15:38:39.79,+41:00:19.9,0.022542,Ia,15.0,1.0,"2014MNRAS.444.3258M,2012A&A...538A.120L,2012PASP..124..668Y,2014arXiv1408.1430M,2010CBET.2366....3C"
PSc060238,2010-07-11,2010-07-12,21.89,,22:14:42.320,+00:47:51.70,0.32178,Ia,14.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc060199,2010-07-11,2010-07-22,21.93,,14:09:39.159,+53:38:35.01,0.25334,Ia,6.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc060242,2010-07-11,2010-07-29,20.66,,14:12:36.512,+54:02:59.78,0.10968,Ia,6.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc060157,2010-07-11,2010-07-22,21.65,,14:06:23.102,+52:47:30.36,0.33137,Ia,5.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
PSc060249,2010-07-11,2010-07-12,22.44,,22:19:51.403,+00:53:51.82,0.32782,Ia,4.0,,"2017arXiv171000846J,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gf,2010-07-11,2010-07-10,17.7,UGC 633,01:01:21.14,+31:30:46.4,0.0186,II,1.0,,"2012A&A...538A.120L,2010CBET.2370....1G,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2010gc,2010-07-12,2010-07-11,16.8,A132306-1300,13:23:06.30,-13:00:18.1,0.06,Ia,1.0,,"2010CBET.2367....1P,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S"
SN2010gg,2010-07-12,2010-07-11,17.5,ESO 602-G25,22:31:25.47,-19:01:54.8,0.025,II,1.0,,"2012A&A...538A.120L,2010CBET.2371....1M,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S"
PTF10osr,2010-07-13,2010-08-02,17.63,,23:45:45.161,+11:28:42.37,0.0235,II,52.0,,"2016ApJ...820...33R,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S"
